tim_mạch	N	OTH
:	CH	OTH
hồi_hộp	V	B-TC
,	CH	OTH
đánh_trống_ngực	V	B-TC
,	CH	OTH
nhịp	N	B-TC
tim	N	I-TC
nhanh	A	I-TC
,	CH	OTH
…	CH	OTH

cảm_giác	N	B-TC
đau	V	I-TC
cổ_họng	N	I-TC
hoặc	Cc	OTH
luôn	R	OTH
cảm_giác	V	B-TC
cổ_họng	N	I-TC
bị	V	I-TC
vướng	V	I-TC

mệt	A	B-TC
hoặc	Cc	OTH
căng_thẳng	A	B-TC
,	CH	OTH
trí_nhớ	N	B-TC
giảm_sút	V	I-TC
,	CH	OTH
bị	V	OTH
táo_bón	N	B-TC
,	CH	OTH
da	N	B-TC
khô	A	I-TC
,	CH	OTH
cảm_thấy	V	OTH
lạnh	A	B-TC

khi	N	OTH
bướu	N	OTH
lớn	A	OTH
hơn	A	OTH
,	CH	OTH
bệnh_nhân	N	OTH
có_thể	R	OTH
cảm_nhận	V	OTH
được	R	OTH
cục	Nc	B-TC
u	N	I-TC
cứng	A	I-TC
và	Cc	OTH
cổ	A	B-TC
bị	V	I-TC
bành	V	I-TC
ra	R	I-TC

bướu	N	OTH
dưới	E	OTH
lưỡi	N	OTH
:	CH	OTH
gặp	V	OTH
ở	E	OTH
phụ_nữ	N	OTH
,	CH	OTH
ở	E	OTH
đáy	N	OTH
lưỡi	N	OTH
làm	V	OTH
cho	E	OTH
khó	A	B-TC
nhai	V	I-TC
,	CH	OTH
khó	A	B-TC
nuốt	V	I-TC
và	Cc	OTH
khó	A	B-TC
nói	V	I-TC

mệt_mỏi	A	B-TC
mãn_tính	N	I-TC
và	Cc	OTH
cảm_giác	N	B-TC
yếu	A	I-TC
cơ	T	I-TC

mất	V	B-TC
cảm_giác	N	I-TC
ngon_miệng	A	I-TC
,	CH	OTH
không	R	OTH
có	V	OTH
khả_năng	N	OTH
tiêu_hoá	V	OTH
thức_ăn	N	OTH
và	Cc	OTH
giảm	V	B-TC
cân	N	I-TC

huyết_áp_thấp	N	B-TC
(	CH	OTH
hạ	V	B-TC
huyết_áp	N	I-TC
)	CH	OTH
giảm	V	OTH
nhiều	A	OTH
hơn	A	OTH
khi	N	B-TG
đứng	V	I-TG

điều	N	OTH
này	P	OTH
gây	V	OTH
ra	V	OTH
chóng_mặt	V	B-TC
,	CH	OTH
đôi_khi	R	OTH
đến	E	OTH
mức	N	OTH
ngất_xỉu	V	B-TC

xuất_hiện	V	B-TC
các	L	I-TC
vết	N	I-TC
nám	V	I-TC
,	CH	OTH
sạm	A	B-TC
đen	A	I-TC
và	Cc	OTH
tàn_nhang	A	B-TC
trên	E	I-TC
da	N	I-TC

da	N	B-TC
sẫm	A	I-TC
màu	N	I-TC
đặc_biệt	A	OTH
xảy	V	OTH
ra	V	OTH
nhiều	A	OTH
ở	E	OTH
vùng	N	OTH
trán	N	OTH
,	CH	OTH
đầu_gối	N	OTH
và	Cc	OTH
khuỷu	N	OTH
tay	N	OTH
hoặc	Cc	OTH
dọc	A	OTH
theo	E	OTH
sẹo	N	OTH
,	CH	OTH
nếp	N	B-TC
gấp	V	I-TC
da	N	I-TC
và	Cc	OTH
nếp	N	B-TC
nhăn	V	I-TC
(	CH	OTH
như	C	OTH
ở	E	OTH
lòng	N	OTH
bàn_tay	N	OTH
)	CH	OTH

bất_thường	A	OTH
lượng	N	OTH
đường	N	OTH
trong	E	OTH
máu	N	OTH
,	CH	OTH
như	C	OTH
lượng	N	OTH
đường	N	OTH
trong	E	OTH
máu	N	OTH
thấp	A	OTH
nguy_hiểm	A	OTH
(	CH	OTH
hạ	V	B-TC
đường_huyết	N	I-TC
)	CH	OTH

buồn_nôn	N	B-TC
,	CH	OTH
nôn	N	B-TC
và	Cc	OTH
tiêu_chảy	N	B-TC

tâm_trạng	N	B-TC
buồn_bực	A	I-TC
,	CH	OTH
khó_chịu	A	B-TC
và	Cc	OTH
trầm_cảm	A	B-TC


không	R	B-TC
thích_nghi	V	I-TC
được	R	I-TC
với	E	I-TC
cảm_giác	N	I-TC
nóng	A	I-TC
hoặc	Cc	OTH
lạnh	A	B-TC

thèm	V	B-TC
đồ_ăn	N	I-TC
mặn	A	I-TC

điều	N	OTH
này	P	OTH
khiến	V	OTH
triệu_chứng	N	OTH
bệnh	N	OTH
khác	A	OTH
hẳn	R	OTH
với	E	OTH
các	L	OTH
hành_vi	N	OTH
,	CH	OTH
suy_nghĩ	V	B-TC
chậm_chạp	A	I-TC
,	CH	OTH
hay	C	B-TC
quên	V	I-TC
của	E	OTH
tuổi	N	OTH
già	A	OTH
bình_thường	A	OTH

phần_lớn	N	OTH
,	CH	OTH
triệu_chứng	N	OTH
đầu_tiên	A	OTH
xuất_hiện	V	OTH
là	C	OTH
gặp	V	OTH
khó_khăn	A	OTH
để	E	OTH
nhớ	V	OTH
những	L	OTH
thông_tin	N	OTH
hay	C	OTH
những	L	OTH
sự_kiện	N	OTH
gần	A	OTH
đây	P	OTH

mất	V	OTH
đồ	N	OTH
(	CH	OTH
như	C	OTH
chìa_khoá	N	OTH
,	CH	OTH
kính	N	OTH
)	CH	OTH
hoặc	Cc	OTH
để	E	OTH
quên	V	OTH
đồ	N	OTH
ở	E	OTH
những	L	OTH
nơi	N	OTH
rất	R	OTH
kì_lạ	A	OTH
như	C	OTH
điện_thoại	N	OTH
để	E	OTH
trong	E	OTH
tủ_lạnh	N	OTH
…	CH	OTH

quên	V	B-TC
tên	N	I-TC
bạn_bè	N	I-TC
,	CH	OTH
người_thân	N	OTH
hoặc	Cc	OTH
rất	R	OTH
khó_khăn	A	B-TC
để	E	I-TC
tìm	V	I-TC
từ	E	I-TC
đúng	A	I-TC
trong	E	OTH
khi	N	B-TG
nói_chuyện	V	I-TG

không	R	B-TC
nhớ	V	I-TC
đã	R	I-TC
nói	V	I-TC
những	L	I-TC
gì	P	I-TC
,	CH	OTH
thường_xuyên	A	OTH
lặp	V	OTH
lại	R	OTH
một	M	OTH
nội_dung	N	OTH
nói_chuyện	V	OTH

bị	V	B-TC
lạc	V	I-TC
ở	E	I-TC
nơi	N	I-TC
rất	R	I-TC
quen_thuộc	A	I-TC
,	CH	OTH
đã	R	OTH
đi	V	OTH
nhiều	A	OTH
lần	N	OTH

ngoài	E	OTH
vấn_đề	N	OTH
về	E	OTH
trí_nhớ	N	OTH
,	CH	OTH
người_bệnh	N	OTH
alzheimer	Np	OTH
cũng	R	OTH
gặp	V	OTH
khó_khăn	A	OTH
trong	E	OTH
cách	N	OTH
suy_nghĩ	V	OTH
,	CH	OTH
nói_chuyện	V	OTH
,	CH	OTH
thực_hiện	V	OTH
các	L	OTH
công_việc	N	OTH

lời_nói	V	OTH
–	CH	OTH
lặp	V	OTH
lại	R	OTH
lời_nói	N	OTH
của	E	OTH
chính	T	OTH
mình	P	OTH
hoặc	Cc	OTH
rất	R	OTH
khó_khăn	A	OTH
để	E	OTH
theo_dõi	V	OTH
,	CH	OTH
hiệu	N	OTH
nội_dung	N	OTH
cuộc	N	OTH
nói_chuyện	V	OTH

khả_năng	N	OTH
tập_trung	V	OTH
,	CH	OTH
lên	V	OTH
kế_hoạch	N	OTH
,	CH	OTH
tổ_chức	V	OTH
bị	V	OTH
suy_giảm	V	OTH

người_bệnh	N	OTH
dành	V	OTH
rất	R	OTH
nhiều	A	OTH
thời_gian	N	OTH
để	E	OTH
ra	V	OTH
quyết_định	N	OTH
,	CH	OTH
thực_hiện	V	OTH
lựa_chọn	V	OTH
hay	C	OTH
hoàn_thành	V	OTH
một	M	OTH
công_việc	N	OTH
gồm	V	OTH
nhiều	A	OTH
bước	N	OTH
quen_thuộc	A	OTH
như	C	OTH
nấu_ăn	V	OTH
,	CH	OTH
giặt	V	OTH
đồ	N	OTH

bên	N	OTH
cạnh	N	OTH
đó	P	OTH
,	CH	OTH
cảm_xúc	N	OTH
của	E	OTH
người_bệnh	N	OTH
alzheimer	Np	OTH
cũng	R	OTH
rất	R	OTH
dễ	A	OTH
thay_đổi	V	OTH
,	CH	OTH
đang	R	OTH
vui	A	OTH
,	CH	OTH
bỗng_chốc	R	OTH
buồn_rầu	A	B-TC
,	CH	OTH
lo_sợ	V	B-TC
hoặc	Cc	OTH
cáu_gắt	V	B-TC

hoặc	Cc	OTH
thường	R	OTH
nghe	V	OTH
/	CH	OTH
nhìn	V	OTH
thấy	V	OTH
những	L	OTH
điều	N	OTH
thực_sự	A	OTH
đang	R	OTH
không	R	OTH
có	V	OTH
trước	N	OTH
mặt	N	OTH
bệnh_nhân	N	OTH
(	CH	OTH
ảo_giác	N	OTH
)	CH	OTH

dần_dần	R	OTH
họ	P	OTH
không	R	OTH
còn	V	OTH
tự	P	OTH
ăn	V	OTH
,	CH	OTH
tự	P	OTH
đi_lại	V	OTH
,	CH	OTH
tự_vệ	V	OTH
sinh	V	OTH
được	R	OTH
nữa	R	OTH
và	Cc	OTH
người_bệnh	N	OTH
cần	V	OTH
giúp_đỡ	V	OTH
trong	E	OTH
tất_cả	P	OTH
các	L	OTH
hoạt_động	N	OTH
hàng	N	OTH
ngày	N	OTH
của	E	OTH
họ	P	OTH

chính	T	OTH
những	L	OTH
thay_đổi	N	OTH
này	P	OTH
khiến	V	OTH
cho	E	OTH
không_chỉ	C	OTH
bản_thân	N	OTH
người_bệnh	N	OTH
mả	N	OTH
cả	P	OTH
người	N	OTH
chăm_sóc	V	OTH
cũng	R	OTH
cảm_thấy	V	OTH
trở_nên	V	OTH
mệt_mỏi	A	B-TC
,	CH	OTH
bất_lực	A	B-TC


thông_thường	A	OTH
,	CH	OTH
arfid	Ny	OTH
gặp	V	OTH
ở	E	OTH
những	L	OTH
trẻ	N	OTH
<	CH	OTH
12	M	OTH
tuổi	N	OTH
,	CH	OTH
và	Cc	OTH
thường	R	OTH
là	V	OTH
nam_giới	N	OTH
hơn	A	OTH
nữ_giới	N	OTH


người	N	OTH
ta	P	OTH
thấy	V	OTH
rằng	C	OTH
,	CH	OTH
arfid	Ny	OTH
có_thể	R	OTH
kéo_dài	V	OTH
liên_tục	A	OTH
từ	E	OTH
bé	N	OTH
đến	E	OTH
khi	N	OTH
trưởng_thành	V	OTH

rối_loạn	N	B-TC
lo_âu	V	I-TC
,	CH	OTH
rối_loạn	V	B-TC
trầm_cảm	A	I-TC

những	L	OTH
triệu_chứng	N	OTH
về	E	OTH
tiêu_hoá	V	OTH
(	CH	OTH
tiêu_chảy	N	B-TC
,	CH	OTH
táo_bón	N	B-TC
)	CH	OTH

nuốt	N	B-TC
sặc	V	I-TC
,	CH	OTH
nôn	V	B-TC
ói	V	I-TC
cũng	R	OTH
hay	R	OTH
gặp	V	OTH


trái_tim	N	B-TC
đua	V	I-TC
xe	N	I-TC

khó	A	B-TC
thở	V	I-TC

run_rẩy	V	B-TC
hoặc	Cc	OTH
run_rẩy	V	B-TC

đổ	V	B-TC
mồ_hôi	N	I-TC

buồn_nôn	N	B-TC

khô	V	B-TC
miệng	N	I-TC

đau	V	B-TC
ngực	N	I-TC
hoặc	Cc	OTH
đau	V	B-TC
thắt	V	I-TC

cảm_thấy	V	OTH
lo_lắng	V	B-TC
quá	R	I-TC
mức	N	I-TC
hoặc	Cc	OTH
sợ_hãi	A	B-TC

sợ_hãi	V	B-TC
hoặc	Cc	OTH
lo_âu	V	B-TC
về	E	OTH
một	M	OTH
đối_tượng	N	OTH
hoặc	Cc	OTH
tình_huống	N	OTH
đặc_biệt	A	OTH
(	CH	OTH
ví_dụ	C	OTH
:	CH	OTH
đi	V	OTH
máy_bay	N	OTH
,	CH	OTH
sợ	V	B-TC
độ	N	I-TC
cao	A	I-TC
,	CH	OTH
sợ	V	B-TC
động_vật	N	I-TC
,	CH	OTH
sợ	V	B-TC
tiêm	V	I-TC
thuốc	N	I-TC
,	CH	OTH
nhìn	V	OTH
thấy	V	OTH
máu	N	OTH
)	CH	OTH

ở	E	OTH
trẻ_em	N	OTH
,	CH	OTH
sợ_hãi	A	B-TC
hoặc	Cc	OTH
lo_âu	V	B-TC
có_thể	R	OTH
biểu_hiện	V	OTH
bằng	E	OTH
khóc	V	OTH
,	CH	OTH
cáu_kỉnh	N	B-TC
,	CH	OTH
bất_động	V	B-TC
(	CH	OTH
freezing	X	OTH
)	CH	OTH
,	CH	OTH
giữ	V	B-TC
chặt	A	I-TC
vật	N	I-TC
gì	P	I-TC
hoặc	Cc	OTH
bám	V	B-TC
vào	E	I-TC
ai	P	I-TC
đó	P	I-TC
(	CH	OTH
clinging	N	OTH
)	CH	OTH

các	L	OTH
đối_tượng	N	OTH
hoặc	Cc	OTH
tình_huống	N	OTH
gây	V	OTH
ám_ảnh	V	OTH
sợ	V	OTH
hầu_hết	R	OTH
luôn	R	OTH
kích_thích	V	OTH
gây	V	OTH
sợ_hãi	A	B-TC
và	Cc	OTH
lo_âu	V	B-TC
ngay_lập_tức	R	OTH


há	N	OTH
hạn_chế	V	OTH
rõ_rệt	A	OTH
(	CH	OTH
tức_là	X	OTH
khó	A	B-TC
mở_miệng	V	I-TC
,	CH	OTH
do	E	OTH
cơ	N	OTH
cắn	V	OTH
có	V	OTH
tác_dụng	N	OTH
nâng	V	OTH
xương	N	OTH
hàm	N	OTH
dưới	N	OTH
bị	V	OTH
giới_hạn	V	OTH
hoạt_động	N	OTH
)	CH	OTH
/	CH	OTH
cứng	V	B-TC
hàm	N	I-TC

nhạy_cảm	V	OTH
khi	N	OTH
sờ	V	OTH
chạm	V	OTH
vùng	N	OTH
cơ	N	OTH
cắn	V	OTH

sưng	N	B-TC
tấy	A	I-TC
:	CH	OTH
đây	P	OTH
có_thể	R	OTH
không	R	OTH
phải	A	OTH
là	C	OTH
dấu_hiệu	N	OTH
nổi_bật	A	OTH
của	E	OTH
tình_trạng	N	OTH
áp	V	OTH
xe	N	OTH
cơ	N	OTH
cắn	V	OTH

sốt	A	B-TC
,	CH	OTH
khó_chịu	A	B-TC
,	CH	OTH
khó	A	B-TC
nuốt	V	I-TC

khi	N	OTH
xuất_hiện	V	OTH
những	L	OTH
triệu_chứng	N	OTH
như	C	OTH
:	CH	OTH
sốt	V	B-TC
cao	A	I-TC
,	CH	OTH
khó	A	B-TC
thở	V	I-TC
…	CH	OTH
bạn	N	OTH
cần	V	OTH
nhanh_chóng	A	OTH
đến	E	OTH
bất_kỳ	A	OTH
cơ_sở	N	OTH
y_tế	N	OTH
nào	P	OTH
để	E	OTH
cấp_cứu	V	OTH

cấp_cứu	N	OTH

áp	V	OTH
xe	N	OTH
răng	N	OTH
đa_số	N	OTH
là	V	OTH
do	E	OTH
sâu_răng	N	B-TC
không	R	OTH
được	V	OTH
điều_trị	V	OTH

dấu_hiệu	N	OTH
và	Cc	OTH
triệu_chứng	N	OTH
giúp	V	OTH
nhận_biết	V	OTH
áp	V	OTH
xe	N	OTH
tuỳ_thuộc	V	OTH
vào	E	OTH
từng	P	OTH
dạng	N	OTH

chải	V	OTH
răng	N	OTH
:	CH	OTH
bằng	E	OTH
phương_pháp	N	OTH
phù_hợp	V	OTH
sau	E	OTH
mỗi	M	OTH
bữa	N	OTH
ăn	V	OTH

kết_hợp	V	OTH
các	L	OTH
phương_pháp	N	OTH
vệ_sinh	V	OTH
răng	N	OTH
miệng	N	OTH
khác	A	OTH
như	C	OTH
chỉ	R	OTH
nha_khoa	N	OTH
,	CH	OTH
bàn_chải	N	OTH
kẽ	N	OTH
,	CH	OTH
nước	N	OTH
súc	V	OTH
miệng	N	OTH
…	CH	OTH

chế_độ	N	OTH
ăn	V	OTH
hợp_lý	A	OTH
:	CH	OTH
hạn_chế	V	OTH
lượng	N	OTH
tiêu_thụ	V	OTH
đường	N	OTH
lên_men	V	OTH

tăng_cường	V	OTH
các	L	OTH
thức_ăn	N	OTH
rau	N	OTH
quả	N	OTH
để	E	OTH
kích_thích	V	OTH
tiết	N	OTH
nước_bọt	N	OTH

hạn_chế	V	OTH
ăn	V	OTH
vặt	A	OTH

lựa_chọn	V	OTH
sản_phẩm	N	OTH
:	CH	OTH
sử_dụng	V	OTH
các	L	OTH
sản_phẩm	N	OTH
có	V	OTH
chứa	V	OTH
f	Ny	OTH
để	E	OTH
ngăn_ngừa	V	OTH
sâu_răng	N	OTH

thăm_khám	N	OTH
đều_đặn	A	OTH
:	CH	OTH
thường_xuyên	A	OTH
thăm_khám	V	OTH
nha_sĩ	N	OTH
để	E	OTH
kiểm_soát	V	OTH
tình_trạng	N	OTH
răng	N	OTH
miệng	N	OTH
,	CH	OTH
vệ_sinh	V	OTH
lấy	V	OTH
vôi	N	OTH
răng	N	OTH
6	M	OTH
tháng	N	OTH
/	CH	OTH
lần	N	OTH

sợ_hãi	V	B-TC
,	CH	OTH
lo_âu	V	B-TC
,	CH	OTH
né_tránh	V	OTH
dai_dẳng	A	OTH
,	CH	OTH
kéo_dài	V	OTH
ít_nhất	X	OTH
6	M	OTH
tháng	N	OTH

sốt	N	B-TC
(	CH	OTH
có_thể	R	OTH
kèm	V	OTH
ớn	V	B-TC
lạnh	A	I-TC
)	CH	OTH
:	CH	OTH
xuất_hiện	V	OTH
ở	E	OTH
90%	M	OTH
trường_hợp	N	OTH

đau	N	B-TC
hạ	V	I-TC
sườn	N	I-TC
phải	V	I-TC
(	CH	OTH
50-75%	M	OTH
người_bệnh	N	OTH
)	CH	OTH
,	CH	OTH
đôi_khi	R	OTH
đau	V	B-TC
vai	N	I-TC
phải	V	I-TC
(	CH	OTH
do	E	OTH
kích_thích	V	OTH
cơ_hoành	N	OTH
)	CH	OTH

khó_chịu	V	B-TC
,	CH	OTH
đổ	V	B-TC
mồ_hôi	N	I-TC
đêm	N	B-TG
,	CH	OTH

ho	Np	B-TC
,	CH	OTH
khó	A	B-TC
thở	V	I-TC
,	CH	OTH

chán	V	B-TC
ăn	V	I-TC
hoặc	Cc	OTH
sụt	V	B-TC
cân	N	I-TC
không	R	OTH
giải_thích	V	OTH
được	R	OTH

nước_tiểu	N	B-TC
sẫm	A	I-TC
màu	N	I-TC

đau	V	B-TC
vùng	N	I-TC
dưới	E	I-TC
sườn	N	I-TC
phải	V	I-TC
có_thể	R	OTH
là	V	OTH
một	M	OTH
biểu_hiện	N	OTH
của	E	OTH
bệnh	N	OTH
áp	V	OTH
xe	N	OTH
gan	A	OTH

khi	N	OTH
thăm_khám	V	OTH
,	CH	OTH
có_thể	R	OTH
thấy	V	OTH
gan	N	OTH
to	A	OTH
và	Cc	OTH
ấn	V	OTH
đau	V	B-TC

tuy_nhiên	C	OTH
,	CH	OTH
nếu	C	OTH
không	R	OTH
được	V	OTH
phát_hiện	V	OTH
sớm	A	OTH
và	Cc	OTH
điều_trị	V	OTH
thích_hợp	A	OTH
,	CH	OTH
có_thể	R	OTH
dẫn	V	OTH
tới	E	OTH
các	L	OTH
biến_chứng	N	OTH
nghiêm_trọng	A	OTH
cho	E	OTH
người_bệnh	N	OTH

bệnh	N	OTH
thường	R	OTH
biểu_hiện	V	OTH
với	E	OTH
sốt	N	B-TC
,	CH	OTH
đau	V	B-TC
hạ	V	I-TC
sườn	N	I-TC
,	CH	OTH
mệt_mỏi	A	B-TC
,	CH	OTH
chán	V	B-TC
ăn	V	I-TC
,	CH	OTH
…	CH	OTH
khi	N	OTH
có	V	OTH
bất_kỳ	A	OTH
dấu_hiệu	N	OTH
nghi_ngờ	V	OTH
nào	P	OTH
,	CH	OTH
hãy	R	OTH
nhanh_chóng	A	OTH
tìm	V	OTH
đến	E	OTH
bác_sĩ	N	OTH
để	E	OTH
được	V	OTH
siêu_âm	V	OTH
và	Cc	OTH
thực_hiện	V	OTH
các	L	OTH
xét_nghiệm	N	OTH
cần_thiết	A	OTH
khác	A	OTH
trước	E	OTH
khi	N	OTH
bắt_đầu	V	OTH
quá_trình	N	OTH
điều_trị	V	OTH
bạn	N	OTH
nhé	T	OTH

một_triệu	Np	OTH
chứng	V	OTH
khá	R	OTH
nổi_bật	A	OTH
là	V	OTH
ho	V	B-TC
ra	V	I-TC
đàm	N	I-TC


đàm	N	OTH
có_thể	R	OTH
lẫn	V	OTH
máu	N	OTH
hoặc	Cc	OTH
mủ	N	OTH
,	CH	OTH
mùi	N	OTH
hôi	A	OTH

một_số	L	OTH
triệu_chứng	N	OTH
khác	A	OTH
cũng	R	OTH
thường	R	OTH
gặp	V	OTH
là	C	OTH
:	CH	OTH

hơi	N	B-TC
thở	V	I-TC
hôi	A	I-TC

sốt	N	B-TC

đau	V	B-TC
ngực	N	I-TC

khó	A	B-TC
thở	V	I-TC

chảy	V	B-TC
mồ_hôi	N	I-TC
về	E	B-TG
đêm	N	I-TG

sụt	V	B-TC
cân	N	I-TC

mệt_mỏi	A	B-TC

chán	V	B-TC
ăn	V	I-TC

da	N	B-TC
có	V	I-TC
màu	N	I-TC
xanh	A	I-TC
tím	A	I-TC
,	CH	OTH
đặc_biệt	A	OTH
là	C	OTH
trên	E	OTH
đầu	N	OTH
ngón	N	OTH
tay	N	OTH
và	Cc	OTH
môi	N	OTH
của	E	OTH
bạn	N	OTH

phù	Np	B-TC
hoặc	Cc	OTH
tăng	V	B-TC
cân	N	I-TC
đột_ngột	A	OTH

hụt	V	B-TC
hơi	R	I-TC
khi	N	B-TG
sinh_hoạt	N	I-TG

ho	Np	B-TC
kéo_dài	V	I-TC

gan	N	B-TC
to	A	I-TC

giãn	V	B-TC
tĩnh_mạch	A	I-TC
cổ	N	I-TC

kém	Np	B-TC
ăn	V	I-TC
và	Cc	OTH
không	R	OTH
phát_triển	V	OTH
bình_thường	A	OTH
(	CH	OTH
ở	E	OTH
trẻ	N	OTH
sơ_sinh	A	OTH
)	CH	OTH

đổ	V	B-TC
mồ_hôi	N	I-TC
nhiều	A	I-TC
khi	N	B-TG
sinh_hoạt	V	I-TG
thường_ngày	A	I-TG
hoặc	Cc	OTH
không	R	B-TG
gắng_sức	V	I-TG

đau	V	B-TC
ngực	N	I-TC

chóng_mặt	Np	B-TC

ngất_xỉu	Np	B-TC

áp	V	OTH
xe	N	OTH
khoang	N	OTH
má	N	OTH
hai	M	OTH
bên	N	OTH
thường	R	OTH
gây	V	OTH
ra	V	OTH
sưng	V	B-TC
mặt	N	I-TC
vùng	N	I-TC
má	N	I-TC

nếu	C	OTH
có	V	OTH
chấn_thương	N	OTH
bên	N	OTH
ngoài	N	OTH
,	CH	OTH
thì	C	OTH
bề_mặt	N	OTH
da	N	OTH
có_thể	R	OTH
có	V	OTH
trầy_xước	A	OTH
,	CH	OTH
rách	A	B-TC
,	CH	OTH
sung_huyết	A	B-TC
ở	E	I-TC
vết_thương	N	I-TC

bất	N	B-TC
đối_xứng	V	I-TC
của	E	I-TC
khuôn_mặt	N	I-TC

đau	V	B-TC
vùng	N	I-TC
tổn_thương	N	I-TC

ở	E	OTH
giai_đoạn	N	OTH
sau	N	OTH
,	CH	OTH
có_thể	R	OTH
kèm	V	OTH
sốt	V	B-TC
,	CH	OTH
xuất_hiện	V	B-TC
lỗ	N	I-TC
rò_rỉ	V	I-TC
mủ	N	I-TC

khi	N	OTH
sờ	V	OTH
nắn	V	OTH
khối	N	OTH
áp	V	OTH
xe	N	OTH
có	V	OTH
cảm_giác	N	B-TC
đau_nhói	A	I-TC

hạn_chế	V	OTH
há	V	OTH
miệng	N	OTH
và	Cc	OTH
đau	V	B-TC
khi	N	B-TG
mở_miệng	V	I-TG
,	CH	OTH
ăn_uống	V	OTH
và	Cc	OTH
nói_chuyện	V	OTH

sưng	N	B-TC
tấy	A	I-TC
vùng	N	I-TC
nướu	N	I-TC
và	Cc	OTH
ngách	N	OTH
hành_lang	N	OTH
liên_quan	V	OTH
với	E	OTH
răng	N	OTH
nguyên_nhân	N	OTH

tăng	V	B-TC
nhiệt	N	I-TC
vùng	N	I-TC
tổn_thương	N	I-TC

đau	V	B-TC
buốt	A	I-TC
khi	N	B-TG
chạm	V	I-TG
vào	R	I-TG

àm	V	OTH
biến_dạng	V	OTH
và	Cc	OTH
có_thể	R	OTH
trở_thành	V	OTH
lớp	N	OTH
biểu	N	OTH
mô	P	OTH
lót	V	OTH

sự	N	OTH
khởi_phát	V	OTH
nhanh_chóng	A	OTH
của	E	OTH
sưng	N	B-TC
đỏ	A	I-TC
sẫm	A	I-TC
có_thể	R	OTH
dễ	A	OTH
bị	V	OTH
nhầm_lẫn	V	OTH
với	E	OTH
nhiễm_trùng	N	B-TC
do	E	OTH
răng	N	OTH
hoặc	Cc	OTH
viêm	V	OTH
quầng	N	OTH

bệnh	N	OTH
có	V	OTH
diễn_biến	N	OTH
lâm_sàng	A	OTH
bao_gồm	V	OTH
đau	V	B-TC
bụng	N	I-TC
từng	R	I-TC
cơn	N	I-TC
,	CH	OTH
sốt	V	B-TC
,	CH	OTH
sụt	V	B-TC
cân	N	I-TC
và	Cc	OTH
tiêu_chảy	N	B-TC
,	CH	OTH
được	V	OTH
đặc_trưng	A	OTH
bởi	E	OTH
u	N	OTH
hạt	Nc	OTH
viêm	N	OTH

được	V	OTH
đặc_trưng	A	OTH
bởi	E	OTH
sốt	N	B-TC
cao	A	I-TC
ít_nhất	A	OTH
24	M	OTH
giờ	Nu	OTH
trước	E	OTH
khi	N	OTH
xuất_hiện	V	OTH
các	L	OTH
dấu_hiệu	N	OTH
lâm_sàng	A	OTH

tổn_thương	N	OTH
u	A	OTH
hạt	N	OTH
và	Cc	OTH
vết	N	OTH
loét	V	OTH
của	E	OTH
niêm_mạc	N	OTH
vùng	N	OTH
má	N	OTH
có_thể	R	OTH
tiến_triển	V	OTH
thành	V	OTH
áp	V	OTH
xe	N	OTH
vùng	N	OTH
má	N	OTH
thực_sự	A	OTH

ợ	I	B-TC
hơi	N	I-TC
,	CH	OTH
ơ	N	B-TC
nóng	A	I-TC
thường_xuyên	A	OTH

khó	A	B-TC
nuốt	V	I-TC
khi	N	B-TG
ăn	V	I-TG

thỉnh_thoảng	R	OTH
bệnh_nhân	N	OTH
sẽ	R	OTH
thấy	V	OTH
đau	V	B-TC
ngực	N	I-TC
,	CH	OTH
nhất_là	X	OTH
vùng	N	OTH
giữa	N	OTH
ngực	N	OTH
sau	E	OTH
xương	N	OTH
ức	V	OTH

người_bệnh	N	OTH
vẫn	R	OTH
ăn_uống	V	OTH
bình_thường	A	OTH
tuy_nhiên	C	OTH
lại	R	OTH
sút_cân	V	B-TC
nhanh_chóng	A	I-TC

một_vài	L	OTH
trường_hợp	N	OTH
tăng	V	B-TC
cân	N	I-TC
do	E	OTH
ăn	V	OTH
quá	R	OTH
nhiều	A	OTH

tính_tình	N	OTH
thất_thường	A	OTH
:	CH	OTH
thường	R	OTH
có	V	OTH
cảm_giác	N	B-TC
lo_âu	V	I-TC
,	CH	OTH
dễ	A	B-TC
xúc_động	V	I-TC
,	CH	OTH
cáu_gắt	V	B-TC
,	CH	OTH
khó	A	B-TC
tập_trung	V	I-TC
,	CH	OTH
mệt_mỏi	A	B-TC
,	CH	OTH
rất	R	OTH
khó	A	B-TC
ngủ	V	I-TC
hoặc	Cc	OTH
ngủ	V	B-TC
không	R	I-TC
sâu	A	I-TC
giấc	N	I-TC

thân_nhiệt	N	B-TC
tăng	V	I-TC
:	CH	OTH
cơ_thể	N	OTH
luôn	R	OTH
cảm_thấy	V	OTH
nóng	A	B-TC
bừng	V	I-TC
,	CH	OTH
ra	V	B-TC
nhiều	A	I-TC
mồ_hôi	N	I-TC
ở	E	OTH
vùng	N	OTH
ngực	N	OTH
và	Cc	OTH
bàn_tay	N	OTH

tim	N	OTH
:	CH	OTH
đánh_trống_ngực	N	B-TC
,	CH	OTH
cảm_giác	N	B-TC
