#	I	OTH
#	CH	OTH
#	CH	OTH
thay_vì	X	OTH
lái_xe	V	OTH
,	CH	OTH
nhưng	C	OTH
nó	P	OTH
không	R	OTH
được	V	OTH
coi	V	OTH
là	C	OTH
một	M	OTH
nỗi	Nc	OTH
ám_ảnh	V	OTH
cụ_thể	A	OTH
trừ	V	OTH
khi	N	OTH
nó	P	OTH
làm	V	OTH
gián_đoạn	V	OTH
nghiêm_trọng	A	OTH
cuộc_sống	N	OTH
của	E	OTH
bạn	N	OTH

nếu	C	OTH
các	L	OTH
triệu_chứng	N	OTH
của	E	OTH
ám_ảnh	N	OTH
sợ	V	OTH
chuyên_biệt	A	OTH
ảnh_hưởng	V	OTH
tiêu_cực	N	OTH
đến	E	OTH
chức_năng	N	OTH
trong	E	OTH
công_việc	N	OTH
,	CH	OTH
trường_học	N	OTH
hoặc	Cc	OTH
các	L	OTH
tình_huống	N	OTH
xã_hội	N	OTH

hãy	R	OTH
liên_hệ	V	OTH
với	E	OTH
các	L	OTH
chuyên_gia	N	OTH
về	E	OTH
sức_khoẻ	N	OTH
tâm_thần	N	OTH
như	C	OTH
bác_sĩ	N	OTH
tâm_thần	N	OTH
hoặc	Cc	OTH
chuyên_viên	N	OTH
tâm_lý	N	OTH

nỗi	Nc	OTH
sợ_hãi	A	OTH
thời	N	OTH
thơ_ấu	A	OTH
,	CH	OTH
như	C	OTH
sợ	V	B-TC
bóng_tối	N	I-TC
,	CH	OTH
quái_vật	N	OTH
hoặc	Cc	OTH
bị	V	OTH
bỏ	V	OTH
lại	R	OTH
một_mình	X	OTH
,	CH	OTH
là	V	B-TC
phổ_biến	V	I-TC
,	CH	OTH
và	Cc	OTH
hầu_hết	R	OTH
trẻ_em	N	OTH
đều	R	OTH
có_thể	R	OTH
tự	P	OTH
vượt	V	OTH
qua	R	OTH

nhưng	C	OTH
nếu	C	OTH
con	Nc	OTH
bạn	N	OTH
có	V	OTH
một	M	OTH
nỗi	Nc	OTH
sợ_hãi	A	OTH
dai_dẳng	A	OTH
,	CH	OTH
quá	V	OTH
mức	N	OTH
gây	V	OTH
cản_trở	V	OTH
hoạt_động	V	OTH
hàng	R	OTH
ngày	N	OTH
ở	V	OTH
nhà	N	OTH
hoặc	Cc	OTH
ở	E	OTH
trường	N	OTH
,	CH	OTH
cũng	R	OTH
hãy	R	OTH
nói_chuyện	V	OTH
với	E	OTH
với	E	OTH
các	L	OTH
chuyên_gia	N	OTH
sức_khoẻ	N	OTH
tâm	N	OTH
thần.hầu	Np	OTH
hết	V	OTH
mọi	L	OTH
người	N	OTH
có_thể	R	OTH
được	V	OTH
giúp_đỡ	V	OTH
với	E	OTH
liệu_pháp	N	OTH
đúng	A	OTH

 và	N	OTH
trị_liệu	N	OTH
có	V	OTH
xu_hướng	N	OTH
dễ_dàng	A	OTH
hơn	A	OTH
khi	N	OTH
nỗi	Nc	OTH
ám_ảnh	V	OTH
được	R	OTH
giải_quyết	V	OTH
ngay_lập_tức	R	OTH
thay_vì	X	OTH
chờ_đợi	V	OTH

#	I	OTH
#	CH	OTH
#	CH	OTH
áp	V	OTH
xe	N	OTH
não	N	OTH

những	L	OTH
triệu_chứng	N	OTH
của	E	OTH
áp	V	OTH
xe	N	OTH
não	N	OTH
thường	R	OTH
không	R	OTH
đặc_trưng	A	OTH
,	CH	OTH
dễ	A	OTH
gây	V	OTH
nhầm_lẫn	V	OTH
với	E	OTH
nhiều	A	OTH
bệnh_lý	N	OTH
khác	A	OTH

thường	R	OTH
xuất_hiện	V	OTH
3	M	OTH
triệu_chứng	N	OTH
như	C	OTH
:	CH	OTH
đau_đầu	V	B-TC
,	CH	OTH
sốt	V	B-TC
cao	A	I-TC
,	CH	OTH
có_thể	R	OTH
có	V	OTH
hoặc	Cc	OTH
không	R	OTH
có	V	OTH
xuất_hiện	V	OTH
các	L	OTH
triệu_chứng	N	OTH
thần_kinh	N	OTH
(	CH	OTH
như	C	OTH
yếu	A	OTH
liệt	A	OTH
,	CH	OTH
mờ	A	B-TC
mắt	N	I-TC
,	CH	OTH
nói_đớt	V	B-TC
,	CH	OTH
…	CH	OTH
)	CH	OTH

chính	T	OTH
điều	N	OTH
này	P	OTH
gây	V	OTH
khó_khăn	A	OTH
trong	E	OTH
chẩn_đoán	N	OTH
và	Cc	OTH
bệnh_nhân	N	OTH
thường	R	OTH
được	V	OTH
chẩn_đoán	V	OTH
ở	E	OTH
giai_đoạn	N	OTH
muộn	A	OTH

đau_đầu	N	OTH
là	V	OTH
triệu_chứng	N	OTH
thường	R	OTH
gặp	V	OTH
nhất	R	OTH
của	E	OTH
bệnh	N	OTH
mặc_dù	C	OTH
đau_đầu	A	OTH
cũng	R	OTH
là	V	OTH
triệu_chứng	N	OTH
gặp	V	OTH
phải	V	OTH
ở	E	OTH
rất	R	OTH
nhiều	A	OTH
bệnh_lý	N	OTH
khác	A	OTH
nhau	N	OTH

đau_đầu	V	B-TC
ở	E	OTH
áp	V	OTH
xe	N	OTH
não	N	OTH
thường	R	OTH
khu_trú	V	OTH
ở	E	OTH
một	M	OTH
bên	N	OTH
đầu	N	OTH
,	CH	OTH
bên	N	OTH
có	V	OTH
tổn_thương	N	OTH
áp	V	OTH
xe	N	OTH

cơn	N	OTH
đau	V	OTH
thường	R	OTH
dữ_dội	A	OTH
và	Cc	OTH
không	R	OTH
giảm	V	OTH
với	E	OTH
các	L	OTH
thuốc	N	OTH
giảm	V	OTH
đau	V	OTH
thông_thường	A	OTH

cổ	N	OTH
gượng	V	OTH
cũng	R	OTH
là	V	OTH
triệu_chứng	N	OTH
có_thể	R	OTH
gặp	V	OTH
ở	E	OTH
bệnh_nhân	N	OTH
áp	V	OTH
xe	N	OTH
não	N	OTH
,	CH	OTH
đặc_biệt	A	OTH
là	T	OTH
áp	V	OTH
xe	N	OTH
não	N	OTH
ở	E	OTH
thuỳ	N	OTH
chẩm	N	OTH

buồn_nôn	N	B-TC
,	CH	OTH
nôn	N	OTH
thường	R	OTH
gặp	V	OTH
ở	E	OTH
những	L	OTH
bệnh_nhân	N	OTH
áp	V	OTH
xe	N	OTH
có	V	OTH
tăng	V	OTH
áp_lực	N	OTH
nội	N	OTH
sọ	N	OTH

giảm	V	B-TC
tri_giác	N	I-TC
thường	R	OTH
liên_quan	V	OTH
đến	E	OTH
hiện_tượng	N	OTH
phù	V	OTH
não	N	OTH
và	Cc	OTH
là	V	OTH
dấu_hiệu	N	OTH
tiên_lượng	N	OTH
xấu	A	OTH
của	E	OTH
bệnh	N	OTH

sốt	N	B-TC
cao	A	OTH
gặp	V	OTH
ở	E	OTH
một_số	L	OTH
bệnh_nhân	N	OTH
và	Cc	OTH
thường	R	OTH
sốt	V	OTH
sau	E	OTH
đau_đầu	A	OTH
vài	L	OTH
ngày	N	OTH
đến	E	OTH
vài	L	OTH
tuần	N	OTH

động_kinh	N	OTH
cũng	R	OTH
là	V	OTH
triệu_chứng	N	OTH
có_thể	R	OTH
gặp	V	OTH
phải	A	OTH

#	I	OTH
#	CH	OTH
#	CH	OTH
áp-xe	N	OTH
gan	N	OTH

người_bệnh	N	OTH
có_thể	R	OTH
phàn_nàn	V	OTH
về	E	OTH
các	L	OTH
triệu_chứng	N	OTH
như	C	OTH
:	CH	OTH

sốt	N	B-TC
(	CH	OTH
có_thể	R	OTH
kèm	V	OTH
ớn	V	OTH
lạnh	A	OTH
)	CH	OTH
:	CH	OTH
xuất_hiện	V	OTH
ở	E	OTH
90%	M	OTH
trường_hợp	N	OTH

đau	N	OTH
hạ	V	OTH
sườn	N	OTH
phải	V	OTH
(	CH	OTH
50-75%	M	OTH
người_bệnh	N	OTH
)	CH	OTH
,	CH	OTH
đôi_khi	R	OTH
đau	V	OTH
vai	N	OTH
phải	V	OTH
(	CH	OTH
do	E	OTH
kích_thích	V	OTH
cơ_hoành	N	OTH
)	CH	OTH

vàng	Np	B-TC
da	N	I-TC

buồn_nôn	V	B-TC
hoặc	Cc	OTH
nôn	V	B-TC

khó_chịu	V	B-TC
,	CH	OTH
đổ	V	B-TC
mồ_hôi	N	I-TC
đêm	N	I-TC
,	CH	OTH

ho	Np	B-TC
,	CH	OTH
khó	A	B-TC
thở	V	I-TC
,	CH	OTH

chán	V	B-TC
ăn	V	I-TC
hoặc	Cc	OTH
sụt	V	OTH
cân	N	OTH
không	R	OTH
giải_thích	V	OTH
được	R	OTH

nước_tiểu	N	B-TC
sẫm	A	I-TC
màu	N	I-TC

khi	N	B-TC
thăm_khám	V	I-TC
,	CH	OTH
có_thể	R	OTH
thấy	V	OTH
gan	N	OTH
to	A	OTH
và	Cc	OTH
ấn	V	OTH
đau	V	OTH

các	L	OTH
nghiệm	N	OTH
pháp	N	OTH
rung	V	OTH
gan	N	OTH
,	CH	OTH
ấn	V	OTH
kẽ	N	OTH
sườn	N	OTH
cũng	R	OTH
có_thể	R	OTH
dương_tính	A	OTH

 	CH	OTH

#	I	OTH
#	CH	OTH
#	CH	OTH
áp-xe	N	OTH
phổi	N	OTH

các	L	OTH
triệu_chứng	N	OTH
của	E	OTH
áp-xe	N	OTH
phổi	N	OTH
khá	R	OTH
giống	A	OTH
với	E	OTH
viêm	N	OTH
phổi	N	OTH
nhưng	C	OTH
kéo_dài	V	OTH
hơn	A	OTH

một_triệu	Np	OTH
chứng	V	OTH
khá	R	OTH
nổi_bật	A	OTH
là	V	OTH
ho	V	OTH
ra	V	OTH
đàm	N	OTH

đàm	N	OTH
có_thể	R	OTH
lẫn	V	OTH
máu	N	OTH
hoặc	Cc	OTH
mủ	N	OTH
,	CH	OTH
mùi	N	OTH
hôi	A	OTH

một_số	L	OTH
triệu_chứng	N	OTH
khác	A	OTH
cũng	R	OTH
thường	R	OTH
gặp	V	OTH
là	C	OTH
:	CH	OTH

hơi	N	B-TC
thở	V	I-TC
hôi	A	I-TC

sốt	N	B-TC

đau	V	B-TC
ngực	N	I-TC

khó	A	B-TC
thở	V	I-TC

chảy	V	B-TC
mồ_hôi	N	I-TC
về	E	OTH
đêm	N	OTH

sụt	V	B-TC
cân	N	I-TC

mệt_mỏi	A	B-TC

chán	V	B-TC
ăn	V	I-TC

nếu	C	OTH
không	R	OTH
được	V	OTH
chữa_trị	V	OTH
,	CH	OTH
tỉ_lệ	N	OTH
tử_vong	V	OTH
khoảng	N	OTH
15-20%	M	OTH

ổ	Ny	OTH
áp-xe	N	OTH
có_thể	R	OTH
vỡ	V	OTH
sau	E	OTH
đó	P	OTH
gây	V	OTH
ra	V	OTH
nhiều	A	OTH
biến_chứng	N	OTH
như	C	OTH
:	CH	OTH

tụ	N	OTH
mủ	N	OTH
màng	V	OTH
phổi	N	OTH
:	CH	OTH
là	V	OTH
tình_trạng	N	OTH
tích_tụ	V	OTH
một	M	OTH
lượng	N	OTH
lớn	A	OTH
dịch	N	OTH
nhiễm_trùng	V	OTH
quanh	N	OTH
phổi	N	OTH

đây	P	OTH
là	V	OTH
tình_trạng	N	OTH
nguy_hiểm	A	OTH
tính_mạng	N	OTH
và	Cc	OTH
cần	V	OTH
can_thiệp	V	OTH
tức_thì	R	OTH
để	E	OTH
lấy	V	OTH
hết	V	OTH
dịch	N	OTH
mủ	N	OTH

dò	N	B-TC
phế	V	I-TC
quản-màng	N	I-TC
phổi	N	I-TC
:	CH	OTH
là	V	OTH
sự	N	OTH
hình_thành	V	OTH
một	M	OTH
đường_dẫn	N	OTH
giữa	E	OTH
phế_quản	N	OTH
và	Cc	OTH
màng	V	OTH
phổi-khoang	N	OTH
bao	V	OTH
quanh	N	OTH
phổi	N	OTH

cần	V	B-TC
nội_soi	N	I-TC
hoặc	Cc	OTH
phẫu_thuật	V	OTH
để	E	OTH
chữa	V	OTH
lành	A	OTH

chảy_máu	V	B-TC
từ	E	I-TC
phổi	N	I-TC
hoặc	Cc	OTH
thành	V	OTH
ngực	N	OTH
:	CH	OTH
lượng	N	OTH
máu	N	OTH
có_thể	R	OTH
ít	A	OTH
hoặc	Cc	OTH
nhiều	A	OTH
tới	E	OTH
mức	N	OTH
ảnh_hưởng	V	OTH
tính_mạng	N	OTH

nhiễm_trùng	N	OTH
nơi	N	OTH
khác	A	OTH
:	CH	OTH
ổ	N	OTH
nhiễm_trùng	N	OTH
có_thể	R	OTH
từ	E	OTH
phổi	N	OTH
tạo	V	OTH
nên	V	OTH
những	L	OTH
ổ	N	OTH
áp-xe	N	OTH
mới	A	OTH
ở	E	OTH
nơi	N	OTH
khác	A	OTH
trong	E	OTH
cơ_thể	N	OTH
,	CH	OTH
gồm	V	B-TC
cả	P	I-TC
não	N	I-TC

#	I	OTH
#	CH	OTH
#	CH	OTH
âm	N	OTH
thổi	V	OTH
tại	E	OTH
tim	N	OTH

nếu	C	OTH
bạn	N	OTH
có	V	OTH
một	M	OTH
âm	N	OTH
thổi	V	OTH
vô_hại	A	OTH
ở	E	OTH
tim	N	OTH
,	CH	OTH
bạn	N	OTH
có_thể	A	OTH
sẽ	R	OTH
không	R	OTH
có	V	OTH
bất_kỳ	A	OTH
dấu_hiệu	N	OTH
hoặc	Cc	OTH
triệu_chứng	N	OTH
nào	P	OTH
khác	A	OTH

âm	N	OTH
thổi	V	OTH
bất_thường	A	OTH
ở	E	OTH
tim	N	OTH
có_thể	R	OTH
không	R	OTH
gây	V	OTH
ra	V	OTH
dấu_hiệu	N	OTH
hoặc	Cc	OTH
triệu_chứng	N	OTH
rõ_ràng	A	OTH
nào	P	OTH
khác	A	OTH

ngoài	E	OTH
âm_thanh	N	OTH
bất_thường	A	OTH
mà	C	OTH
bác_sĩ	N	OTH
nghe	V	OTH
thấy	V	OTH
khi	N	OTH
nghe	V	OTH
tim	N	OTH
bằng	E	OTH
ống_nghe	N	OTH

nhưng	C	OTH
nếu	C	OTH
bạn	N	OTH
có	V	OTH
những	L	OTH
dấu_hiệu	N	OTH
hoặc	Cc	OTH
triệu_chứng	N	OTH
này	P	OTH
,	CH	OTH
chúng	P	OTH
có_thể	R	OTH
là	V	OTH
dấu_hiệu	N	OTH
của	E	OTH
một	M	OTH
rối_loạn	V	OTH
về	E	OTH
cấu_trúc	N	OTH
hoặc	Cc	OTH
chức_năng	N	OTH
tim	N	OTH
:	CH	OTH

da	N	B-TC
có	V	I-TC
màu	N	I-TC
xanh	A	I-TC
tím	A	I-TC
,	CH	OTH
đặc_biệt	A	OTH
là	C	OTH
trên	E	OTH
đầu	N	OTH
ngón	N	OTH
tay	N	OTH
và	Cc	OTH
môi	N	OTH
của	E	OTH
bạn	N	OTH

phù	Np	B-TC
hoặc	Cc	OTH
tăng	V	OTH
cân	N	OTH
đột_ngột	A	OTH

hụt	V	B-TC
hơi	R	I-TC
khi	N	I-TC
sinh_hoạt	N	I-TC

ho	Np	B-TC
kéo_dài	V	I-TC

gan	N	B-TC
to	A	I-TC

giãn	V	B-TC
tĩnh_mạch	A	I-TC
cổ	N	I-TC

kém	Np	B-TC
ăn	V	I-TC
và	Cc	OTH
không	R	OTH
phát_triển	V	OTH
bình_thường	A	OTH
(	CH	OTH
ở	E	OTH
trẻ	N	OTH
sơ_sinh	A	OTH
)	CH	OTH

đổ	V	OTH
mồ_hôi	N	OTH
nhiều	A	OTH
khi	N	OTH
sinh_hoạt	V	OTH
thường_ngày	A	OTH
hoặc	Cc	OTH
không	R	OTH
gắng_sức	V	OTH

đau	V	B-TC
ngực	N	I-TC

chóng_mặt	Np	B-TC

ngất_xỉu	Np	B-TC

đối_với	E	B-TC
trẻ_em	N	I-TC
,	CH	OTH
nhiều	A	OTH
âm	N	OTH
thổi	V	OTH
sẽ	R	OTH
tự	P	OTH
biến	V	OTH
mất	V	OTH
khi	N	OTH
trẻ	N	OTH
lớn	V	OTH
lên	R	OTH

đối_với	E	B-TC
người_lớn	N	I-TC
,	CH	OTH
âm	N	OTH
thổi	V	OTH
có_thể	R	OTH
biến	V	OTH
mất	V	OTH
khi	N	OTH
nguyên_nhân	N	OTH
gây	V	OTH
ra	V	OTH
âm	N	OTH
thổi	V	OTH
được	R	OTH
cải_thiện	V	OTH

#	I	OTH
#	CH	OTH
#	CH	OTH
áp	V	B-TC
xe	N	I-TC
má	N	I-TC

biểu_hiện	V	OTH
của	E	OTH
các	L	OTH
triệu_chứng	N	OTH
của	E	OTH
áp	V	OTH
xe	N	OTH
má	N	OTH
phần_lớn	N	OTH
phụ_thuộc	V	OTH
vào	E	OTH
nguyên_nhân	N	OTH
xuất_hiện	V	OTH
của	E	OTH
nó	P	OTH

áp	V	OTH
xe	N	OTH
khoang	N	OTH
má	N	OTH
hai	M	OTH
bên	N	OTH
thường	R	OTH
gây	V	OTH
ra	V	OTH
sưng	V	B-TC
mặt	N	I-TC
vùng	N	I-TC
má	N	I-TC

có_thể	R	OTH
kéo_dài	V	OTH
từ	E	OTH
vòm_miệng	N	OTH
ở	E	OTH
trên	N	OTH
đến	E	OTH
đường	N	OTH
viền	N	OTH
dưới	A	OTH
của	E	OTH
hàm	N	OTH
dưới	N	OTH

và	Cc	OTH
từ	E	OTH
đường	N	OTH
viền	N	OTH
trước	N	OTH
của	E	OTH
cân	N	OTH
cơ	N	OTH
sau	N	OTH
đến	E	OTH
góc	N	OTH
miệng	N	OTH
trước	A	OTH

nếu	C	OTH
có	V	OTH
chấn_thương	N	OTH
bên	N	OTH
ngoài	N	OTH
,	CH	OTH
thì	C	OTH
bề_mặt	N	OTH
da	N	OTH
có_thể	R	OTH
có	V	OTH
trầy_xước	A	OTH
,	CH	OTH
rách	A	OTH
,	CH	OTH
sung_huyết	A	B-TC
ở	E	I-TC
vết_thương	N	I-TC

bất	N	B-TC
đối_xứng	V	I-TC
của	E	I-TC
khuôn_mặt	N	I-TC

đau	V	B-TC
vùng	N	I-TC
tổn_thương	N	I-TC

ở	E	OTH
giai_đoạn	N	OTH
sau	N	OTH
,	CH	OTH
có_thể	R	OTH
kèm	V	B-TC
sốt	V	I-TC
,	CH	OTH
xuất_hiện	V	B-TC
lỗ	N	I-TC
rò_rỉ	V	I-TC
mủ	N	I-TC

khi	N	OTH
sờ	V	OTH
nắn	V	OTH
khối	N	OTH
áp	V	OTH
xe	N	OTH
có	V	OTH
cảm_giác	N	OTH
đau_nhói	A	OTH

khi	N	OTH
nguyên_nhân	N	OTH
gây	V	OTH
viêm	V	OTH
là	V	OTH
các	L	OTH
bệnh_lý	N	OTH
răng	N	OTH
miệng	N	OTH
,	CH	OTH
khi	N	OTH
đó	P	OTH
có_thể	R	OTH
kèm	V	OTH
theo	V	OTH
các	L	OTH
triệu_chứng	N	OTH
như	C	OTH
:	CH	OTH

hạn_chế	V	OTH
há	V	OTH
miệng	N	OTH
và	Cc	OTH
đau	V	OTH
khi	N	OTH
mở_miệng	V	OTH
,	CH	OTH
ăn_uống	V	OTH
và	Cc	OTH
nói_chuyện	V	OTH

sưng	N	B-TC
tấy	A	I-TC
vùng	N	I-TC
nướu	N	I-TC
và	Cc	OTH
ngách	N	OTH
hành_lang	N	OTH
liên_quan	V	OTH
với	E	OTH
răng	N	OTH
nguyên_nhân	N	OTH

tăng	V	B-TC
nhiệt	N	I-TC
vùng	N	I-TC
tổn_thương	N	I-TC

đau	V	B-TC
buốt	A	I-TC
khi	N	B-TG
chạm	V	I-TG
vào	R	I-TG

áp-xe	V	B-TC
quanh	N	I-TC
miệng	N	OTH
lâu	A	OTH
ngày	N	OTH
có	V	OTH
xu_hướng	N	OTH
tự 	V	OTH
chảy	V	OTH
qua	E	OTH
một	M	OTH
xoang	N	OTH
da	N	OTH
ở	E	OTH
phía	N	OTH
dưới	N	OTH
khoang	A	OTH
,	CH	OTH
gần	A	OTH
đường	N	OTH
viền	N	OTH
dưới	A	OTH
của	E	OTH
hàm	N	OTH
dưới	N	OTH
và	Cc	OTH
góc	N	OTH
miệng	N	OTH

một	M	OTH
xoang	N	OTH
da	N	OTH
không	R	OTH
được	V	OTH
điều_trị	V	OTH
có_thể	R	OTH
gây	V	OTH
ra	V	OTH
xơ_hoá	V	OTH
mô	P	OTH
mềm	A	OTH

làm	V	OTH
biến_dạng	V	OTH
và	Cc	OTH
có_thể	R	OTH
trở_thành	V	OTH
lớp	N	OTH
biểu	N	OTH
mô	P	OTH
lót	V	OTH

nhiễm_trùng	N	OTH
này	P	OTH
 thường	V	OTH
thấy	V	OTH
ở	E	OTH
trẻ	N	OTH
sơ_sinh	A	OTH
hoặc	Cc	OTH
trẻ_em	N	OTH
dưới	N	OTH
3	M	OTH
tuổi	N	OTH

được	V	B-TC
đặc_trưng	A	I-TC
bởi	E	OTH
sốt	N	OTH
cao	A	OTH
ít_nhất	A	OTH
24	M	OTH
giờ	Nu	OTH
trước	E	OTH
khi	N	OTH
xuất_hiện	V	OTH
các	L	OTH
dấu_hiệu	N	OTH
lâm_sàng	A	OTH

sự	N	OTH
khởi_phát	V	OTH
nhanh_chóng	A	OTH
của	E	OTH
sưng	N	OTH
đỏ	A	OTH
sẫm	A	OTH
có_thể	R	OTH
dễ	A	OTH
bị	V	OTH
nhầm_lẫn	V	OTH
với	E	OTH
nhiễm_trùng	N	OTH
do	E	OTH
răng	N	OTH
hoặc	Cc	OTH
viêm	V	OTH
quầng	N	OTH

hiện_nay	N	OTH
h.	Ny	OTH
influenzae	N	OTH
thường	R	OTH
kháng	V	OTH
ampicillin	N	OTH
,	CH	OTH
nhưng	C	OTH
 có	V	OTH
thể	R	OTH
đáp_ứng	V	OTH
tốt	A	OTH
với	E	OTH
amoxicillin-clavulanate	N	OTH
(	CH	OTH
augmentin	Np	OTH
)	CH	OTH
hoặc	Cc	OTH
cephalosporin	N	OTH
như	C	OTH
cefaclor	N	OTH

quá_trình	N	OTH
này	P	OTH
có_thể	R	OTH
xảy	V	OTH
ra	V	OTH
ở	E	OTH
trẻ	N	OTH
lớn	A	OTH
hơn.bệnh	Np	OTH
có	V	OTH
diễn_biến	N	OTH
lâm_sàng	A	OTH
bao_gồm	V	OTH
đau	V	OTH
bụng	N	OTH
từng	R	OTH
cơn	N	OTH
,	CH	OTH
sốt	V	B-TC
,	CH	OTH
sụt	V	B-TC
cân	N	I-TC
và	Cc	OTH
tiêu_chảy	N	OTH
,	CH	OTH
được	V	OTH
đặc_trưng	A	OTH
bởi	E	OTH
u	N	OTH
hạt	Nc	OTH
viêm	N	OTH

có_thể	R	OTH
xảy	V	OTH
ra	V	OTH
trong	E	OTH
toàn_bộ	L	OTH
chiều	N	OTH
dài	A	OTH
của	E	OTH
đường	N	OTH
tiêu_hoá	V	OTH
,	CH	OTH
từ	E	OTH
miệng	N	OTH
đến	E	OTH
hậu_môn	N	OTH

tổn_thương	N	B-TC
u	A	I-TC
hạt	N	I-TC
và	Cc	OTH
vết	N	OTH
loét	V	OTH
của	E	OTH
niêm_mạc	N	OTH
vùng	N	OTH
má	N	OTH
có_thể	R	OTH
tiến_triển	V	OTH
thành	V	OTH
áp	V	OTH
xe	N	OTH
vùng	N	OTH
má	N	OTH
thực_sự	A	OTH

tỷ_lệ	N	OTH
tái_phát	V	OTH
cao	A	OTH
của	E	OTH
u	N	OTH
hạt	N	OTH
hoặc	Cc	OTH
áp	V	OTH
xe	N	OTH
mới	R	OTH
có_thể	R	OTH
hình_thành	V	OTH
mặc_dù	C	OTH
đã	R	OTH
điều_trị	V	OTH
kháng_sinh	N	OTH
,	CH	OTH
corticosteroid	N	OTH
,	CH	OTH
hoặc	Cc	OTH
liệu_pháp	N	OTH
phẫu	V	OTH
thuật.việc	N	OTH
chẩn_đoán	V	OTH
của	E	OTH
nha_sĩ	N	OTH
dựa	V	OTH
trên	E	OTH
thăm_khám	N	OTH
và	Cc	OTH
lời	N	OTH
khai	V	OTH
của	E	OTH
bệnh_nhân	N	OTH

từ	E	OTH
tiền_sử	N	OTH
của	E	OTH
bệnh	N	OTH
,	CH	OTH
các	L	OTH
nguyên_nhân	N	OTH
chính	A	OTH
gây	V	OTH
ra	V	OTH
sự	N	OTH
xuất_hiện	V	OTH
của	E	OTH
áp	V	OTH
xe	N	OTH
má	N	OTH
sẽ	R	OTH
được	V	OTH
xác_định	V	OTH

#	I	OTH
#	CH	OTH
#	CH	OTH
barrett	N	OTH
thực_quản	A	OTH

sự	N	OTH
thay_đổi	V	OTH
lớp	N	OTH
tế_bào	N	OTH
niêm_mạc	N	OTH
thực_quản	A	OTH
thường	R	OTH
không	R	OTH
gây	V	OTH
ra	V	OTH
triệu_chứng	N	OTH
gì	P	OTH

những	L	OTH
khó_chịu	A	OTH
mà	C	OTH
bệnh_nhân	N	OTH
gặp	V	OTH
phải	V	OTH
thường	R	OTH
liên_quan	V	OTH
đến	E	OTH
trào	V	OTH
ngược	A	OTH
dạ_dày	N	OTH
–	CH	OTH
thực_quản	V	OTH

những	L	OTH
triệu_chứng	N	OTH
này	P	OTH
là	V	OTH
:	CH	OTH

ợ	I	B-TC
hơi	N	I-TC
,	CH	OTH
ơ	N	OTH
nóng	A	OTH
thường_xuyên	A	OTH

khó	A	B-TC
nuốt	V	I-TC
khi	N	B-TG
ăn	V	I-TC

thỉnh_thoảng	R	OTH
bệnh_nhân	N	OTH
sẽ	R	OTH
thấy	V	OTH
đau	V	B-TC
ngực	N	I-TC
,	CH	OTH
nhất_là	X	OTH
vùng	N	OTH
giữa	N	OTH
ngực	N	OTH
sau	E	OTH
xương	N	OTH
ức	V	OTH

#	I	OTH
#	CH	OTH
#	CH	OTH
barrett	N	OTH
thực_quản	A	OTH

sự	N	OTH
thay_đổi	V	OTH
lớp	N	OTH
tế_bào	N	OTH
niêm_mạc	N	OTH
thực_quản	A	OTH
thường	R	OTH
không	R	OTH
gây	V	OTH
ra	V	OTH
triệu_chứng	N	OTH
gì	P	OTH

những	L	OTH
khó_chịu	A	OTH
mà	C	OTH
bệnh_nhân	N	OTH
gặp	V	OTH
phải	V	OTH
thường	R	OTH
liên_quan	V	OTH
đến	E	OTH
trào	V	OTH
ngược	A	OTH
dạ_dày	N	OTH
–	CH	OTH
thực_quản	V	OTH

những	L	OTH
triệu_chứng	N	OTH
này	P	OTH
là	V	OTH
:	CH	OTH

ợ	I	B-TC
hơi	N	I-TC
,	CH	OTH
ơ	N	OTH
nóng	A	OTH
thường_xuyên	A	OTH

khó	A	B-TC
nuốt	V	I-TC
khi	N	B-TG
ăn	V	I-TC

thỉnh_thoảng	R	OTH
bệnh_nhân	N	OTH
sẽ	R	OTH
thấy	V	OTH
đau	V	B-TC
ngực	N	I-TC
,	CH	OTH
nhất_là	X	OTH
vùng	N	OTH
giữa	N	OTH
ngực	N	OTH
sau	E	OTH
xương	N	OTH
ức	V	OTH

cần	V	OTH
chú_ý	V	OTH
là	V	OTH
có	V	OTH
rất	R	OTH
nhiều	A	OTH
bệnh_nhân	N	OTH
bệnh	N	OTH
mà	C	OTH
không	R	OTH
hề	T	OTH
có	V	OTH
triệu_chứng	N	OTH
gì	P	OTH

#	I	OTH
#	CH	OTH
#	CH	OTH
barrett	N	OTH
thực_quản	A	OTH

sự	N	OTH
thay_đổi	V	OTH
lớp	N	OTH
tế_bào	N	OTH
niêm_mạc	N	OTH
thực_quản	A	OTH
thường	R	OTH
không	R	OTH
gây	V	OTH
ra	V	OTH
triệu_chứng	N	OTH
gì	P	OTH

những	L	OTH
khó_chịu	A	OTH
mà	C	OTH
bệnh_nhân	N	OTH
gặp	V	OTH
phải	V	OTH
thường	R	OTH
liên_quan	V	OTH
đến	E	OTH
trào	V	OTH
ngược	A	OTH
dạ_dày	N	OTH
–	CH	OTH
thực_quản	V	OTH

những	L	OTH
triệu_chứng	N	OTH
này	P	OTH
là	V	OTH
:	CH	OTH

